TCGA-62-A472-01A.11	PTPRF;TP53;CACNA1I;MAP1A;	CAV1_DOWN;MMRN1_DOWN;PLAU_UP;PTPRM_DOWN;BDNF_DOWN;ERBB4_DOWN;SPTB_UP;AQP1_DOWN;ATF3_DOWN;CABLES1_DOWN;CDC14A_DOWN;DHCR24_DOWN;DUSP1_DOWN;GADD45B_DOWN;KLF4_DOWN;KLF6_DOWN;MAPK10_DOWN;MKI67_UP;MNDA_DOWN;NFATC4_UP;P2RX1_DOWN;PEG3_DOWN;PLAGL1_DOWN;PMAIP1_UP;RRM2_UP;S100A4_DOWN;S100A8_DOWN;SESN1_DOWN;SORT1_DOWN;TBX2_DOWN;TBXAS1_DOWN;TFRC_DOWN;TOP2A_UP;AQP4_DOWN;RYR2_DOWN;MCM4_UP;APH1B_DOWN;NOTCH4_DOWN;TBX3_DOWN;TBX4_DOWN;TBX5_DOWN;AQP5_DOWN;DMD_DOWN;RASGRF1_DOWN;RASGRP2_DOWN;RASGRP4_DOWN;LPL_DOWN;C8B_DOWN;C7_DOWN;CFP_DOWN;	NID1_DOWN;PTPRA_DOWN;PTPRD_DOWN;SHC2_DOWN;FBLN1_DOWN;CNN1_DOWN;CTGF_DOWN;ELN_DOWN;FMOD_DOWN;GAS1_DOWN;PTGIS_DOWN;PTRF_DOWN;TAGLN_DOWN;TIMP3_DOWN;LMOD1_DOWN;MYL9_DOWN;TGFB1I1_DOWN;CRIM1_DOWN;CYR61_DOWN;SPON1_DOWN;TGFBR3_DOWN;DCN_DOWN;EFEMP2_DOWN;PALLD_DOWN;MYH10_DOWN;ENG_DOWN;PLSCR4_DOWN;TP53_DOWN;MAP1B_DOWN;GPM6B_DOWN;VLDLR_DOWN;CD36_DOWN;LDLR_DOWN;LRPAP1_DOWN;CD9_DOWN;HSD11B1_DOWN;LDLRAP1_DOWN;CD59_DOWN;CD81_DOWN;CD82_DOWN;HBEGF_DOWN;TSPAN4_DOWN;	4_50_42	544.513320570671	282.603757900367
TCGA-55-8508-01A.18	COL11A2;LAMC3;KRAS;KCNA5;NCAM1;KL;LRP1B;CXCR4;USH2A;	CAV1_DOWN;ITGA8_DOWN;LAMC3_DOWN;LIMS2_DOWN;MEGF9_DOWN;NTN4_DOWN;ARHGEF6_DOWN;COL4A3_DOWN;PMP22_DOWN;PRNP_DOWN;UTRN_DOWN;APBB1_DOWN;APBB2_DOWN;C7_DOWN;C8B_DOWN;APH1B_DOWN;CFP_DOWN;ANGPT1_DOWN;DOK2_DOWN;EFNB1_DOWN;EFNB2_DOWN;ERBB4_DOWN;FGFR2_DOWN;FGFR3_DOWN;FGFR4_DOWN;GAB2_DOWN;PDGFB_DOWN;RASGRF1_DOWN;RASGRP2_DOWN;RASGRP4_DOWN;RASSF2_DOWN;RGL1_DOWN;TEK_DOWN;MAPK10_DOWN;KCNAB1_DOWN;CNTN1_DOWN;CNTN6_DOWN;PTPRB_DOWN;GHR_DOWN;FGF7_DOWN;CX3CL1_DOWN;TRIM22_DOWN;	ITGA10_DOWN;PIK3CA_DOWN;PRKCA_DOWN;RALB_DOWN;PLCD1_DOWN;LAPTM5_DOWN;MYC_DOWN;ALOX5AP_DOWN;CD52_DOWN;GMFG_DOWN;ALOX5_DOWN;LCP1_DOWN;CNN3_DOWN;PLS3_DOWN;CAV2_DOWN;	9_42_15	343.672590524293	190.942402967146
TCGA-55-8508-01A.12	MYH6;MYH8;	DES_DOWN;TNNC1_DOWN;VIM_DOWN;	-;	2_3_0	12.2698601711777	12.2698601711777
TCGA-55-8508-01A.15	SIM1;ESRRB;	EPAS1_DOWN;	AHR_DOWN;ARNT2_DOWN;	2_1_2	12.2369602023914	7.08088118420274
TCGA-55-8508-01A.19	GUCY1A2;	PRKG2_DOWN;	-;	1_1_0	8.47065947797892	5.43402464325786
TCGA-55-8508-01A.10	DAXX;	HIPK3_DOWN;LIMD1_DOWN;	-;	1_2_0	27.5735406898789	3.69444346380498
TCGA-55-8508-01A.5	INPPL1;	IMPA2_UP;	HGF_DOWN;INPP1_DOWN;RTN2_DOWN;	1_1_3	26.3987101862937	8.38528593545624
TCGA-44-2665-01A.33	CARD8;	FHL2_UP;	-;	1_1_0	6.73750527993702	3.82085150416131
TCGA-44-2665-01A.11	GLI1;	LIMD1_DOWN;	-;	1_1_0	27.3650339847596	2.51042758324569
TCGA-44-2665-01A.30	PIP4K2A;	PIP5K1B_DOWN;	-;	1_1_0	4.33581617115871	4.33581617115871
TCGA-44-2665-01A.23	CD4;CACNA1S;RYR3;RYR1;	RYR1_DOWN;RASGRF1_DOWN;RASGRP2_DOWN;	CD38_DOWN;	4_3_1	38.6822260719647	13.8584820773733
TCGA-44-2665-01A.16	C6;C3;	C7_DOWN;CFP_DOWN;	CFB_UP;CFD_DOWN;	2_2_2	26.5594239540744	13.5346639436358
TCGA-44-2665-01A.27	SUPT16H;	TOP2A_UP;	-;	1_1_0	6.76113122867308	2.42133956192912
TCGA-44-2665-01A.28	HSPA5;GRIN2B;	GRIA1_DOWN;	HSPA5_UP;	2_1_1	19.2184389102766	8.13929560827181
TCGA-44-2665-01A.3	PAFAH1B1;	PAFAH1B3_UP;	MAP1B_UP;	1_1_1	11.9024386783668	4.75655475756052
TCGA-44-2665-01A.12	CASP8;	NOL3_UP;	-;	1_1_0	14.3012454606757	2.1385828768335
TCGA-44-2665-01A.20	ADAM19;	ADAM8_UP;	CTSK_UP;	1_1_1	6.70171913536031	6.70171913536031
TCGA-44-2665-01A.34	IL2RG;IGF1R;FAT2;TNC;ACTA1;PCDH12;NCAM1;ITGAV;JAK1;SOS1;USH2A;TEK;PDGFRA;ITGAD;VWF;EGF;TNN;ITGA10;	PRKCE_DOWN;FIGF_DOWN;PDGFC_UP;FGFR2_DOWN;CDH3_UP;CDH5_DOWN;PCDH7_UP;PCDHA12_DOWN;PCDHAC2_DOWN;TNC_UP;ITGA2_UP;PTPRB_DOWN;VCAN_UP;TEK_DOWN;LAMB3_UP;CAV1_DOWN;COL3A1_UP;COL4A3_DOWN;COL4A4_DOWN;COL5A2_UP;COL6A3_UP;MDK_UP;ERBB4_DOWN;FGFR3_DOWN;FGFR4_DOWN;EPAS1_DOWN;ITGAL_DOWN;PLAU_UP;	ITGAV_UP;COL1A2_UP;COL6A6_DOWN;VWF_DOWN;RHOB_DOWN;ANGPTL1_DOWN;	18_28_6	241.923368387313	121.302589332574
TCGA-44-2665-01A.31	FBN2;	MATN2_DOWN;	-;	1_1_0	2.54405110991609	2.54405110991609
TCGA-44-6775-01A.6	TTN;	TTN_DOWN;DES_DOWN;TNNC1_DOWN;	-;	1_3_0	11.5571122801285	11.5571122801285
TCGA-44-6775-01A.12	RB1;MLLT3;TNC;TP53;BLM;ITGAV;USH2A;PIK3R2;	BRCA1_UP;DUSP1_DOWN;MCM4_UP;MCM6_UP;TOP2A_UP;TNC_UP;MMRN1_DOWN;PTPRB_DOWN;VCAN_UP;PLAU_UP;ANGPT1_DOWN;TEK_DOWN;AQP1_DOWN;BDNF_DOWN;CAV1_DOWN;CDKN2C_UP;FHL2_UP;KPNA2_UP;MKI67_UP;RRM2_UP;TK1_UP;TYMS_UP;AQP4_DOWN;RRM1_UP;COL3A1_UP;COL4A3_DOWN;COL5A2_UP;COL6A3_UP;COL9A2_UP;LAMC2_UP;LAMC3_DOWN;NTN4_DOWN;PIP5K1B_DOWN;	-;	8_33_0	154.794886709495	98.3469561845432
TCGA-44-6775-01A.8	ADAMTS12;	ADAM8_UP;	-;	1_1_0	5.42651071306952	2.86388063705918
TCGA-44-6775-01A.5	CDH9;CDH18;	CDH5_DOWN;PCDH7_UP;PCDHA12_DOWN;	-;	2_3_0	12.3767520233498	9.52907737794433
TCGA-75-7027-01A.26	NRXN1;RHOA;PTPRB;TIAM1;SP1;CDH22;ELN;KRAS;HNF4A;DNAJA3;COL5A2;NOS2;TNS1;CDH9;USH2A;PCDHGC5;RUNX1T1;CTNND2;ACTC1;LZTS1;LAMA4;RASSF2;RYR3;FOXM1;PTPRH;	PDZD2_DOWN;CAV1_DOWN;CDH1_UP;EFNA1_UP;ERBB3_UP;KRAS_UP;PAK1_UP;PIP5K1B_DOWN;PKP3_UP;RASGRF1_DOWN;DSC2_UP;DSG2_UP;JUP_UP;ROBO2_DOWN;SLIT3_DOWN;TFAP2C_UP;MAPK10_DOWN;CBX3_UP;MKI67_UP;FHL2_UP;PRKDC_UP;PYGO2_UP;ANGPT1_DOWN;GHR_DOWN;GRB7_UP;TEK_DOWN;ERBB4_DOWN;GRB10_UP;NME1_UP;PRKCE_DOWN;RRM1_UP;RRM2_UP;MCM4_UP;PDIA4_UP;KPNA2_UP;LIG1_UP;S100A8_DOWN;EIF2AK2_UP;CSE1L_UP;BRCA1_UP;MSH2_UP;MSH6_UP;MDK_UP;H2AFZ_UP;TOP2A_UP;COL18A1_UP;FOXM1_UP;IGFBP3_UP;ITGAL_DOWN;MNDA_DOWN;NF1_UP;NFYA_UP;NOL3_UP;PLAU_UP;TNNC1_DOWN;CEBPZ_UP;CTTN_UP;TDG_UP;CDH23_DOWN;FAT1_UP;PCDH7_UP;PCDH9_DOWN;PCDHA12_DOWN;COL3A1_UP;VCAN_UP;DOK2_DOWN;RASGRP2_DOWN;RASGRP4_DOWN;RGL1_DOWN;TFG_UP;RIT1_UP;DNAJA3_UP;ITGA8_DOWN;ITGB4_UP;LAMB3_UP;LAMC2_UP;NTN4_DOWN;NPR1_DOWN;COL4A3_DOWN;COL4A4_DOWN;COL6A3_UP;MMP15_UP;GTF3C5_UP;DMD_DOWN;RYR1_DOWN;	GLI2_UP;ARFGAP3_UP;ARHGAP6_DOWN;ARHGEF15_DOWN;ASAP2_UP;CAPN1_UP;CASP8_UP;EPHA1_UP;ITGAV_UP;SOS1_UP;SRGAP1_UP;KDELR1_UP;KDELR2_UP;KDELR3_UP;RHOT2_UP;BIN1_UP;PACSIN3_UP;PLCB1_UP;PLCB3_UP;ROBO1_UP;SP1_UP;TP53_UP;COPB1_UP;EXOC2_UP;ADAM9_UP;ARCN1_UP;COPB2_UP;COPG_UP;COPG2_UP;COPZ1_UP;EXOC4_UP;RALB_UP;CIAO1_UP;CITED2_DOWN;FAM96B_UP;TRIM28_UP;CHAF1A_UP;SETDB1_UP;CBX1_UP;CBX5_UP;LBR_UP;SF3B1_UP;BAZ1B_UP;BTG1_UP;TCERG1_UP;ZNF408_UP;SUZ12_UP;TRIB3_UP;ZFP64_UP;HMGB2_UP;SMARCA1_UP;PRMT1_UP;CNOT2_UP;EED_UP;ANP32A_UP;H1F0_UP;SET_UP;CARM1_UP;ILF3_UP;PRMT3_UP;DNMT1_UP;DNMT3A_UP;CTPS_UP;GAPDH_UP;ASNS_UP;ATIC_UP;CAD_UP;CPS1_UP;CTPS2_UP;GMPS_UP;PRPS2_UP;ENO1_UP;GPD1_DOWN;GPD1L_DOWN;GPI_UP;PGD_UP;PGK1_UP;PKM2_UP;PRDX2_UP;RAB2A_UP;TPI1_UP;TXN_UP;MTHFD1L_UP;PPAT_UP;PRPSAP2_UP;DLAT_UP;PPIF_UP;PWP1_UP;TRAPPC2_UP;MDH1_UP;HK1_UP;PYROXD1_UP;MARCKSL1_UP;MDH2_UP;CHIA_DOWN;GFER_UP;GSR_UP;MAPKAPK5_UP;P4HB_UP;PDIA3_UP;TXNRD1_UP;MTHFD2_UP;DLD_UP;IPO5_UP;PDHA1_UP;PDHX_UP;PDK1_UP;PPIA_UP;VDAC1_UP;LYAR_UP;LDHA_UP;LDHB_UP;ENO2_UP;HK3_DOWN;HKDC1_UP;ATP5G3_UP;CS_UP;CYC1_UP;FH_UP;IDH3G_UP;PDIA6_UP;IDH3A_UP;IPO4_UP;IPO7_UP;IPO8_UP;IPO9_UP;KPNA3_UP;SLC25A6_UP;TNPO1_UP;XPO5_UP;XPO7_UP;DHTKD1_UP;FEN1_UP;PPIB_UP;PPP3R1_UP;RB1_UP;BCL2L11_UP;TOMM40_UP;VDAC2_UP;DKC1_UP;GNL3_UP;MTDH_UP;ATP5B_UP;ATP5G1_UP;COX4I1_UP;COX5A_UP;COX5B_UP;SLC25A3_UP;ETFB_UP;MRPL12_UP;UQCRB_UP;UQCRC2_UP;UQCRH_UP;TXNDC5_UP;ILF2_UP;XRCC5_UP;DARS_UP;SERBP1_UP;PPP2R1A_UP;RCC1_UP;ELAVL1_UP;SRP19_UP;DDX19B_UP;WRN_UP;HUS1_UP;MRE11A_UP;PPIC_UP;PPP1R1B_DOWN;TOMM20_UP;TOMM70A_UP;EIF4A3_UP;NCL_UP;NOP2_UP;PES1_UP;SMG5_UP;ABCE1_UP;SFRS2IP_UP;ATP5C1_UP;ATP5I_UP;ATP5G2_UP;COX6A1_UP;COX6B1_UP;COX6C_UP;ADAR_UP;EEF1E1_UP;EPRS_UP;GARS_UP;IARS_UP;KARS_UP;LARS_UP;MARS_UP;NARS_UP;RARS_UP;CAND1_UP;METAP2_UP;STX16_UP;TIA1_UP;NUTF2_UP;RANBP1_UP;ANP32B_UP;TIAL1_UP;SEC61A1_UP;SEC61B_UP;SEC61G_UP;SRP54_UP;SRP9_UP;SRPR_UP;SRPRB_UP;SSR2_UP;SSR4_UP;STT3A_UP;STT3B_UP;TERF2_UP;WRNIP1_UP;POLB_UP;RFC2_UP;RFC3_UP;RFC5_UP;DCLRE1C_UP;H2AFX_UP;RAD50_UP;MAGOHB_UP;HTATSF1_UP;NSUN2_UP;SSB_UP;DDX56_UP;PDCD11_UP;SMG7_UP;PRPF40A_UP;AARS_UP;IARS2_UP;CUL3_UP;METAP1_UP;STX6_UP;VPS45_UP;VTI1A_UP;KIAA0907_UP;MARCH7_UP;ZC3H11A_UP;PTMA_UP;SPCS2_UP;SPCS3_UP;LIG3_UP;PNKP_UP;NAP1L4_UP;OBFC2B_UP;LRP2_DOWN;POLR3D_UP;SR140_UP;DHX37_UP;DHX57_UP;MRPS24_UP;KRR1_UP;UBQLN1_UP;USP34_UP;HIST2H2AA3_UP;PHB2_UP;HIST2H2BE_UP;NSF_UP;UBA2_UP;UBQLN2_UP;UBQLN4_UP;AKR1B1_UP;FOXA1_UP;IGF1R_UP;IGFBP2_UP;KRT18_UP;KRT19_UP;MMP28_DOWN;NFYB_UP;PTN_DOWN;RNF4_UP;TIMP1_UP;FAR1_UP;IGFBP5_UP;DEDD_UP;DNAJB6_UP;KRT7_UP;KRT8_UP;TBRG4_UP;TRPS1_UP;SUMO2_UP;CCDC59_UP;E2F5_UP;TRIM27_UP;TSG101_UP;CAPRIN1_UP;ERH_UP;RNF2_UP;SAE1_UP;SENP3_UP;TSN_UP;UBE2V2_UP;NKX2-1_DOWN;E2F6_UP;CPSF6_UP;PCGF6_UP;TFCP2_UP;UBE2E3_UP;RAD23B_UP;TSNAX_UP;NAE1_UP;GATA6_DOWN;HOXB3_UP;CDC34_UP;UBE2M_UP;HOXB6_UP;UBE2H_UP;UBE2R2_UP;LOX_UP;MFAP2_UP;FBN1_UP;SHOC2_UP;LRP5_UP;BMP1_UP;LAMB1_UP;CFD_DOWN;NOLC1_UP;NCKAP1_UP;PVRL1_UP;ABI1_UP;PIR_UP;GTF3C2_UP;GTF3C3_UP;CACNA1H_UP;	25_85_325	1756.2149614414	931.486236704337
TCGA-75-7027-01A.1	CLU;	C7_DOWN;C8B_DOWN;CFP_DOWN;	-;	1_3_0	18.0377639163	11.8346878359644
TCGA-55-7576-01A.32	PLXNB3;PLXNA4;	SEMA6A_DOWN;	PLXNA3_UP;	2_1_1	16.5843629730532	4.31287017280467
TCGA-55-7576-01A.11	SPTA1;	SPTB_UP;SPTBN2_UP;	-;	1_2_0	12.4946355158695	9.4350646648924
TCGA-55-7576-01A.36	MAP2K3;NRXN1;HSPG2;DSC2;JAK2;RYR2;TLR4;PCDH10;ABL1;GRIA1;NGFR;PGR;COL22A1;ITGB4;KRAS;PCDH11Y;DCC;TP53;PCDHB7;THBS2;ITGB6;RET;VCAN;GIT1;COL6A3;ITGB2;TNR;ARHGAP4;GLI3;L1CAM;PRIM2;GRIN2A;CACNA2D1;	ERBB3_UP;CAV1_DOWN;RRM1_UP;RRM2_UP;NME1_UP;PDIA4_UP;MCM4_UP;LIG1_UP;NFATC4_UP;KPNA2_UP;CBX3_UP;FHL2_UP;ROBO3_DOWN;CSE1L_UP;MDK_UP;MKI67_UP;PRKDC_UP;CDH1_UP;BRCA1_UP;IFI16_UP;PYGO2_UP;PDZD2_DOWN;ITGB4_UP;KRAS_UP;PKP3_UP;DSC2_UP;DSG2_UP;JUP_UP;TDG_UP;TOP2A_UP;RFWD2_UP;EPHB2_UP;ERBB4_DOWN;ITGA2_UP;ERBB2_UP;RYR1_UP;SRI_UP;NFYA_UP;EIF2AK2_UP;CDH3_UP;FAT1_UP;PCDHA12_DOWN;PCDHAC2_DOWN;PCDHGB5_DOWN;EFNA1_UP;EFNA5_UP;FRS2_UP;PPFIA1_UP;EPS8_UP;MSH2_UP;MSH6_UP;GRIA1_DOWN;BDNF_DOWN;NOL3_UP;PIAS3_UP;UBE2K_UP;LAMB3_UP;LAMC2_UP;LIMS2_DOWN;COL3A1_UP;COL4A5_DOWN;COL5A2_UP;COL6A3_UP;COL9A2_UP;CCDC6_UP;NF1_UP;RASGRF1_DOWN;TFG_UP;SIAH2_UP;AIFM2_UP;BRCC3_UP;BRF1_UP;CCNG2_UP;CDKN2C_UP;CEBPZ_UP;COPS6_UP;DNAJA3_UP;EEF1A2_UP;EI24_UP;GAMT_UP;NQO1_UP;PERP_UP;PMAIP1_UP;PPP1R13L_UP;RNF34_UP;STEAP3_UP;TFAP2C_UP;TGFA_UP;TK1_UP;TP53I3_UP;TYMS_UP;VCAN_UP;ZNF148_UP;GTF3C5_UP;DHFR_UP;MCM6_UP;GRB7_UP;PAK1_UP;PLAU_UP;PDGFC_UP;TBX3_DOWN;	BRAF_UP;MAPKAPK5_UP;PIK3R2_UP;STRN4_UP;HSPB1_UP;TXN_UP;STK25_UP;STRN3_UP;HSPB8_DOWN;POP7_UP;GAPDH_UP;GFER_UP;P4HB_UP;PDIA3_UP;TXNRD1_UP;MARK2_UP;MARK3_UP;MARK4_UP;STK38_UP;STK38L_UP;RPP30_UP;RPP38_UP;BPGM_UP;ENO1_UP;GPI_UP;HIF1A_UP;PKM2_UP;PRDX1_UP;PRDX2_UP;RAB2A_UP;TPI1_UP;P4HA2_UP;PDIA6_UP;CALR_UP;CANX_UP;TAP1_UP;TAP2_UP;PHB_UP;MST4_UP;PRKCI_UP;MOBKL1B_UP;TBK1_UP;TLK1_UP;DLAT_UP;PPIF_UP;PWP1_UP;HK1_UP;PFKM_UP;MARCKSL1_UP;PRDX4_UP;MDH2_UP;BLZF1_UP;KIF1B_UP;BAZ1B_UP;EPB41_UP;TBKBP1_UP;TLK2_UP;PDK1_UP;PPIA_UP;PPIE_UP;VDAC1_UP;LYAR_UP;SUPT16H_UP;ENO2_UP;PFKP_UP;AP3D1_UP;CS_UP;FH_UP;IDH3G_UP;SNTA1_UP;ARNT_UP;BAZ1A_UP;BAZ2A_UP;CHAF1A_UP;ZNF646_UP;CASK_UP;CLNS1A_UP;FEN1_UP;PPP3CA_UP;PPP3R1_UP;TNPO1_UP;BCL2L11_UP;TOMM40_UP;VDAC2_UP;DKC1_UP;EBNA1BP2_UP;GNL3_UP;MTDH_UP;USF1_UP;AP3B1_UP;AP3M1_UP;AP3S1_UP;AP3S2_UP;VPS41_UP;ABL1_UP;TTF1_UP;POLD1_UP;TRIM28_UP;ZNF408_UP;APBA1_UP;EPB41L1_UP;F11R_UP;LIN7C_UP;SRPK2_UP;PRMT5_UP;WDR77_UP;POLD2_UP;POLD3_UP;PRIM2_UP;RAD1_UP;HUS1_UP;SOD1_UP;ELAVL1_UP;IPO4_UP;IPO7_UP;IPO8_UP;IPO9_UP;SRP19_UP;TOMM70A_UP;EIF4A3_UP;NCL_UP;NOP2_UP;PES1_UP;RRP9_UP;SMG5_UP;ABCE1_UP;COPB1_UP;POLR1C_UP;TAF1B_UP;POLB_UP;RFC2_UP;RFC3_UP;RFC5_UP;WRNIP1_UP;CIAO1_UP;FIBP_UP;HSF1_UP;RALY_UP;SETDB1_UP;TRIM24_UP;SAP30BP_UP;ZNF212_UP;APBA2_UP;NCAM2_UP;PRPF40A_UP;SLC7A5_UP;WNK1_UP;CHD4_UP;GATAD2A_UP;GATAD2B_UP;MTA2_UP;RBBP5_UP;KCTD13_UP;RAD17_UP;CCS_UP;RNF19A_UP;TOMM40L_UP;ANP32A_UP;ANP32B_UP;TIAL1_UP;KPNA4_UP;KPNA6_UP;DARS_UP;SERBP1_UP;DDOST_UP;SEC61A1_UP;SEC61G_UP;SRP54_UP;SRP68_UP;SRPR_UP;SRPRB_UP;SSR2_UP;SSR3_UP;SSR4_UP;STT3A_UP;STT3B_UP;DHX8_UP;MAGOHB_UP;UPF1_UP;NSUN2_UP;SSB_UP;TOP1_UP;DDX56_UP;FBL_UP;PDCD11_UP;IMP4_UP;TBL3_UP;UTP15_UP;WDR3_UP;WDR36_UP;SMG7_UP;RNASEL_UP;ARCN1_UP;ARFGAP1_UP;COPB2_UP;COPG_UP;COPG2_UP;KDELR1_UP;RRN3_UP;XRCC1_UP;ACTR3_UP;SP100_UP;HLTF_UP;MRPS12_UP;STIP1_UP;CPSF6_UP;PPP1R8_UP;SUZ12_UP;TRIB3_UP;ZFP64_UP;TRIM33_UP;CREB3L2_UP;STXBP1_UP;UBQLN1_UP;WBP11_UP;ZCCHC8_UP;ZHX1_UP;SLC12A2_UP;STK39_UP;MTA1_UP;MTA3_UP;ZMYM2_UP;WDR5_UP;MYST2_UP;SET_UP;PTMA_UP;EPRS_UP;GARS_UP;IARS_UP;MARS_UP;RABGGTB_UP;RARS_UP;CAND1_UP;METAP2_UP;SPCS2_UP;DDX42_UP;DDX46_UP;EXOSC10_UP;UPF2_UP;ERBB2IP_UP;PCNP_UP;SR140_UP;TOP1MT_UP;DHX37_UP;DHX57_UP;MRPS24_UP;GAR1_UP;NOLC1_UP;KRR1_UP;MPHOSPH10_UP;MRPL12_UP;ITSN2_UP;ARF4_UP;ARL1_UP;GGA3_UP;KDELR2_UP;KDELR3_UP;TMED2_UP;OGG1_UP;ARPC1A_UP;ARPC1B_UP;CAPZA1_UP;CBFB_UP;WASL_UP;MX1_UP;SP110_UP;FARSA_UP;CAPRIN1_UP;EED_UP;CNOT2_UP;DDIT3_UP;GIT1_UP;THEM4_UP;RAB3GAP2_UP;STX3_UP;STX4_UP;USO1_UP;CSTF2T_UP;NSF_UP;UBA2_UP;UBQLN4_UP;GRWD1_UP;PKP4_UP;LRRC1_UP;RAD21_UP;RAP2B_UP;SHOC2_UP;DSP_UP;CDKN1B_UP;PDS5A_UP;SMC2_UP;SMC3_UP;SMC4_UP;WAPAL_UP;EVPL_UP;RAB3GAP1_UP;SNAP29_UP;STXBP3_UP;VAMP7_UP;VAMP8_UP;LNPEP_UP;STX6_UP;STXBP4_UP;BET1_UP;GBF1_UP;GOSR1_UP;GOSR2_UP;NCAPD2_UP;NEK6_UP;KIFAP3_UP;CSDE1_UP;NAE1_UP;OSBPL8_UP;ZFR_UP;PPL_UP;ARFGEF2_UP;SAE1_UP;SUMO2_UP;EML4_UP;FANCI_UP;NCAPG2_UP;KIF3B_UP;BAZ2B_UP;RBM25_UP;SH3GLB1_UP;METAP1_UP;UBE2M_UP;OSBP_UP;OSBPL5_UP;AASDHPPT_UP;PPHLN1_UP;EXOC7_UP;FBXO2_UP;UBE2E3_UP;ERH_UP;RNF2_UP;TSN_UP;UBE2V2_UP;HIST2H2AA3_UP;CDC34_UP;EXOC1_UP;EXOC2_UP;EXOC4_UP;EXOC5_UP;EXOC8_UP;WDR26_UP;CNOT4_UP;RAD23B_UP;HIST1H2AC_UP;HIST1H2BK_UP;CUL2_UP;CUL3_UP;FBXW2_UP;UBE2H_UP;VPS13B_UP;CNOT1_UP;NGLY1_UP;SSU72_UP;COIL_UP;DLG3_UP;CD2AP_UP;ANP32E_UP;RUNX2_UP;ARPC5L_UP;NOSTRIN_DOWN;TP53BP1_UP;MX2_UP;EP400_UP;SRCAP_UP;DNMT1_UP;DNMT3A_UP;TGS1_UP;CNOT3_UP;CNOT6_UP;BATF_UP;MAPKAP1_UP;RICTOR_UP;GPBP1L1_UP;CRNKL1_UP;SOCS5_UP;SPOP_UP;PHB2_UP;P2RX4_UP;PSEN2_UP;APH1A_UP;ATF6_UP;EIF2AK3_UP;METTL2A_UP;NCSTN_UP;NFYC_UP;EHHADH_UP;ABI1_UP;ABL2_UP;CAP1_UP;EPHA1_UP;NCKIPSD_UP;PTPRF_UP;RIN1_UP;NCKAP1_UP;ADCY1_UP;EFNA4_UP;BAIAP2_UP;TRIO_UP;ENAH_UP;DCLRE1C_UP;H2AFX_UP;PAXIP1_UP;RQCD1_UP;RAD50_UP;OBFC2B_UP;ARF3_UP;GCC1_UP;GCC2_UP;GOLGA1_UP;M6PR_UP;COG4_UP;EPC2_UP;VPS72_UP;YEATS4_UP;CARM1_UP;TSG101_UP;RBM14_UP;RNF4_UP;TRIM27_UP;RBBP8_UP;RINT1_UP;TERF2_UP;EHMT2_UP;FLII_UP;PRMT1_UP;LRSAM1_UP;MEN1_UP;SNF8_UP;TOM1L1_UP;SAFB_UP;PATZ1_UP;TRPS1_UP;POT1_UP;SMURF1_UP;UBR5_UP;PAIP1_UP;TOPBP1_UP;CHMP6_UP;VPS25_UP;CHMP4A_UP;CHMP4B_UP;EHMT1_UP;ILF3_UP;PRMT3_UP;ILF2_UP;XPO5_UP;ADAR_UP;CD9_UP;COL6A6_DOWN;EIF6_UP;THBS2_UP;CD36_DOWN;IGSF8_UP;PTGFRN_UP;ABCF1_UP;HABP4_UP;RIF1_UP;PLAT_UP;PDGFD_UP;ZFHX3_UP;NOTCH2NL_UP;F11_DOWN;TFPI2_UP;	33_101_468	2278.58590005066	1183.8778861151
TCGA-MP-A4T7-01A.2	GLI1;	HHIP_DOWN;	-;	1_1_0	5.26146469965929	2.99135838646664
TCGA-MP-A4T7-01A.6	LRP5;	RGL3_UP;	-;	1_1_0	4.2452988815556	1.97519256836295
TCGA-MP-A4T7-01A.8	COL17A1;TNN;ARHGEF6;PCDH12;CTNNA1;PCDHGC5;	CAV1_DOWN;ITGA8_DOWN;ITGB4_UP;LAMB3_UP;CTTN_UP;DMD_DOWN;FAT1_UP;PCDHGB7_DOWN;JUP_UP;	-;	6_9_0	24.9557319199256	20.0992296560378
TCGA-99-8033-01A.17	PLXNA4;	SEMA6A_DOWN;SEMA6D_DOWN;	-;	1_2_0	6.30476669653417	6.30476669653417
